1	0.000006	0.000044	0.000002
2	0.000007	0.000029	0.000002
3	0.000000	0.000024	0.000002
4	0.000007	0.000026	0.000001
5	0.000007	0.000049	0.000002
6	0.000000	0.000032	0.000001
7	0.000008	0.000033	0.000001
8	0.000009	0.000035	0.000002
9	0.000000	0.000050	0.000001
10	0.000011	0.000042	0.000002
11	0.000012	0.000044	0.000002
12	0.000000	0.000046	0.000002
13	0.000014	0.000062	0.000002
14	0.000015	0.000052	0.000002
15	0.000000	0.000053	0.000002
16	0.000015	0.000057	0.000002
17	0.000017	0.000072	0.000002
18	0.000000	0.000063	0.000002
19	0.000019	0.000064	0.000002
20	0.000019	0.000067	0.000002
21	0.000000	0.000082	0.000002
22	0.000021	0.000074	0.000002
23	0.000021	0.000074	0.000002
24	0.000000	0.000098	0.000003
25	0.000026	0.000104	0.000003
26	0.000026	0.000087	0.000003
27	0.000000	0.000087	0.000003
28	0.000027	0.000091	0.000003
29	0.000028	0.000135	0.000005
30	0.000000	0.000113	0.000003
31	0.000028	0.000098	0.000003
32	0.000029	0.000101	0.000003
33	0.000000	0.000115	0.000004
34	0.000032	0.000106	0.000003
35	0.000035	0.000108	0.000003
36	0.000000	0.000110	0.000003
37	0.000034	0.000132	0.000004
38	0.000039	0.000119	0.000004
39	0.000000	0.000118	0.000004
40	0.000036	0.000121	0.000003
41	0.000036	0.000136	0.000004
42	0.000000	0.000132	0.000004
43	0.000038	0.000130	0.000004
44	0.000039	0.000131	0.000004
45	0.000000	0.000171	0.000005
46	0.000051	0.000166	0.000004
47	0.000042	0.000140	0.000004
48	0.000000	0.000141	0.000004
49	0.000043	0.000158	0.000005
50	0.000045	0.000172	0.000005
51	0.000000	0.000150	0.000005
52	0.000047	0.000152	0.000005
53	0.000047	0.000168	0.000005
54	0.000000	0.000159	0.000005
55	0.000050	0.000160	0.000005
56	0.000050	0.000164	0.000005
57	0.000000	0.000184	0.000005
58	0.000053	0.000171	0.000005
59	0.000052	0.000226	0.000006
60	0.000000	0.000221	0.000006
61	0.000076	0.000179	0.000005
62	0.000055	0.000180	0.000005
63	0.000000	0.000181	0.000005
64	0.000057	0.000192	0.000005
65	0.000058	0.000187	0.000005
66	0.000000	0.000190	0.000005
67	0.000059	0.000192	0.000005
68	0.000059	0.000199	0.000006
69	0.000000	0.000219	0.000006
70	0.000062	0.000201	0.000006
71	0.000062	0.000234	0.000006
72	0.000000	0.000259	0.000006
73	0.000065	0.000225	0.000006
74	0.000065	0.000212	0.000006
75	0.000000	0.000212	0.000006
76	0.000067	0.000221	0.000006
77	0.000067	0.000219	0.000006
78	0.000000	0.000221	0.000006
79	0.000070	0.000223	0.000006
80	0.000070	0.000226	0.000006
81	0.000000	0.000265	0.000007
82	0.000076	0.000236	0.000007
83	0.000073	0.000239	0.000007
84	0.000000	0.000344	0.000008
85	0.000078	0.000249	0.000007
86	0.000074	0.000242	0.000007
87	0.000000	0.000244	0.000007
88	0.000077	0.000248	0.000007
89	0.000077	0.000268	0.000007
90	0.000000	0.000254	0.000007
91	0.000082	0.000262	0.000007
92	0.000091	0.000264	0.000007
93	0.000000	0.000261	0.000007
94	0.000083	0.000342	0.000008
95	0.000087	0.000269	0.000007
96	0.000000	0.000268	0.000007
97	0.000084	0.000272	0.000008
98	0.000146	0.000279	0.000008
99	0.000000	0.000276	0.000008
100	0.000132	0.000282	0.000008
101	0.000134	0.000285	0.000008
102	0.000000	0.000290	0.000008
103	0.000137	0.000290	0.000008
104	0.000200	0.000312	0.000008
105	0.000000	0.000295	0.000008
106	0.000139	0.000299	0.000008
107	0.000137	0.000307	0.000008
108	0.000000	0.000358	0.000009
109	0.000157	0.000309	0.000009
110	0.000142	0.000330	0.000009
111	0.000000	0.000368	0.000009
112	0.000163	0.000370	0.000009
113	0.000149	0.000281	0.000008
114	0.000000	0.000226	0.000007
115	0.000104	0.000214	0.000008
116	0.000102	0.000217	0.000008
117	0.000000	0.000217	0.000008
118	0.000105	0.000221	0.000008
119	0.000104	0.000223	0.000008
120	0.000000	0.000244	0.000008
121	0.000126	0.000229	0.000008
122	0.000157	0.000243	0.000008
123	0.000000	0.000476	0.000009
124	0.000104	0.000257	0.000007
125	0.000160	0.000255	0.000009
126	0.000000	0.000233	0.000008
127	0.000106	0.000251	0.000009
128	0.000104	0.000243	0.000008
129	0.000000	0.000237	0.000009
130	0.000127	0.000265	0.000009
131	0.000148	0.000275	0.000009
132	0.000000	0.000258	0.000010
133	0.000124	0.000272	0.000009
134	0.000144	0.000306	0.000009
135	0.000000	0.000268	0.000009
136	0.000124	0.000274	0.000009
137	0.000124	0.000290	0.000010
138	0.000000	0.000291	0.000009
139	0.000264	0.000283	0.000009
140	0.000127	0.000280	0.000009
141	0.000000	0.000281	0.000010
142	0.000127	0.000285	0.000009
143	0.000178	0.000417	0.000010
144	0.000000	0.000293	0.000010
145	0.000131	0.000365	0.000011
146	0.000155	0.000303	0.000010
147	0.000000	0.000286	0.000010
148	0.000135	0.000312	0.000010
149	0.000138	0.000297	0.000010
150	0.000000	0.000294	0.000010
151	0.000133	0.000301	0.000010
152	0.000134	0.000304	0.000010
153	0.000000	0.000299	0.000010
154	0.000144	0.000337	0.000010
155	0.000140	0.000310	0.000010
156	0.000000	0.000324	0.000010
157	0.000154	0.000348	0.000010
158	0.000146	0.000309	0.000010
159	0.000000	0.000299	0.000010
160	0.000137	0.000333	0.000010
161	0.000142	0.000314	0.000010
162	0.000000	0.000314	0.000011
163	0.000139	0.000318	0.000010
164	0.000138	0.000320	0.000011
165	0.000000	0.000343	0.000011
166	0.000168	0.000334	0.000011
167	0.000155	0.000353	0.000011
168	0.000000	0.000376	0.000010
169	0.000162	0.000322	0.000011
170	0.000130	0.000327	0.000011
171	0.000000	0.000311	0.000011
172	0.000130	0.000324	0.000012
173	0.000133	0.000335	0.000011
174	0.000000	0.000312	0.000011
175	0.000133	0.000317	0.000011
176	0.000132	0.000351	0.000011
177	0.000000	0.000342	0.000011
178	0.000154	0.000371	0.000011
179	0.000167	0.000359	0.000012
180	0.000000	0.000353	0.000012
181	0.000152	0.000375	0.000011
182	0.000175	0.000360	0.000012
183	0.000000	0.000355	0.000012
184	0.000156	0.000360	0.000012
185	0.000157	0.000361	0.000012
186	0.000000	0.000391	0.000012
187	0.000162	0.000365	0.000013
188	0.000171	0.000414	0.000013
189	0.000000	0.000552	0.000015
190	0.000229	0.000566	0.000013
191	0.000173	0.000376	0.000012
192	0.000000	0.000367	0.000012
193	0.000165	0.000382	0.000041
194	0.000184	0.000607	0.000015
195	0.000000	0.000692	0.000016
196	0.000262	0.000541	0.000015
197	0.000187	0.000404	0.000013
198	0.000000	0.000382	0.000013
199	0.000178	0.000383	0.000014
200	0.000183	0.000443	0.000016
201	0.000000	0.000675	0.000016
202	0.000302	0.000753	0.000017
203	0.000291	0.000710	0.000015
204	0.000000	0.000606	0.000016
205	0.000285	0.000783	0.000017
206	0.000314	0.000407	0.000013
207	0.000000	0.000392	0.000013
208	0.000192	0.000402	0.000014
209	0.000214	0.000407	0.000014
210	0.000000	0.000401	0.000014
211	0.000267	0.000484	0.000018
212	0.000204	0.000471	0.000017
213	0.000000	0.000461	0.000013
214	0.000183	0.000388	0.000012
215	0.000191	0.000389	0.000014
216	0.000000	0.000388	0.000014
217	0.000201	0.000445	0.000013
218	0.000200	0.000453	0.000015
219	0.000000	0.000633	0.000014
220	0.000208	0.000420	0.000014
221	0.000196	0.000447	0.000014
222	0.000000	0.000762	0.000017
223	0.000292	0.000820	0.000018
224	0.000299	0.000761	0.000017
225	0.000000	0.000784	0.000017
226	0.000307	0.000788	0.000018
227	0.000298	0.000456	0.000014
228	0.000000	0.000414	0.000014
229	0.000186	0.000407	0.000015
230	0.000181	0.000410	0.000015
231	0.000000	0.000408	0.000014
232	0.000183	0.000586	0.000015
233	0.000212	0.000440	0.000015
234	0.000000	0.000467	0.000016
235	0.000211	0.000452	0.000015
236	0.000206	0.000451	0.000016
237	0.000000	0.000440	0.000015
238	0.000232	0.000459	0.000015
239	0.000225	0.000555	0.000018
240	0.000000	0.000509	0.000015
241	0.000213	0.000476	0.000015
242	0.000212	0.000457	0.000015
243	0.000000	0.000454	0.000015
244	0.000211	0.000468	0.000015
245	0.000236	0.000471	0.000016
246	0.000000	0.000477	0.000016
247	0.000337	0.000472	0.000017
248	0.000214	0.000480	0.000017
249	0.000000	0.000463	0.000015
250	0.000215	0.000474	0.000016
251	0.000217	0.000470	0.000016
252	0.000000	0.000486	0.000015
253	0.000246	0.000484	0.000016
254	0.000233	0.000592	0.000016
255	0.000000	0.000482	0.000016
256	0.000219	0.000493	0.000017
257	0.000223	0.000544	0.000016
258	0.000000	0.000483	0.000016
259	0.000225	0.000491	0.000017
260	0.000247	0.000501	0.000016
261	0.000000	0.000503	0.000018
262	0.000294	0.000507	0.000017
263	0.000224	0.000533	0.000017
264	0.000000	0.000506	0.000017
265	0.000227	0.000501	0.000017
266	0.000225	0.000535	0.000017
267	0.000000	0.000507	0.000017
268	0.000256	0.000824	0.000021
269	0.000408	0.000574	0.000017
270	0.000000	0.000510	0.000017
271	0.000299	0.000544	0.000018
272	0.000229	0.000522	0.000018
273	0.000000	0.000511	0.000017
274	0.000261	0.000542	0.000018
275	0.000228	0.000497	0.000017
276	0.000000	0.000492	0.000018
277	0.000254	0.000525	0.000018
278	0.000235	0.000518	0.000018
279	0.000000	0.000577	0.000019
280	0.000262	0.000536	0.000018
281	0.000267	0.000591	0.000023
282	0.000000	0.000534	0.000019
283	0.000242	0.000551	0.000019
284	0.000242	0.000550	0.000018
285	0.000000	0.000533	0.000019
286	0.000263	0.000546	0.000018
287	0.000241	0.000643	0.000019
288	0.000000	0.000544	0.000019
289	0.000244	0.000584	0.000020
290	0.000254	0.000561	0.000019
291	0.000000	0.000543	0.000020
292	0.000245	0.000583	0.000020
293	0.000252	0.000590	0.000018
294	0.000000	0.000551	0.000019
295	0.000239	0.000552	0.000020
296	0.000238	0.000539	0.000020
297	0.000000	0.000545	0.000020
298	0.000236	0.000559	0.000020
299	0.000235	0.000571	0.000019
300	0.000000	0.000607	0.000021
301	0.000277	0.000549	0.000020
302	0.000258	0.000565	0.000021
303	0.000000	0.000552	0.000020
304	0.000265	0.000553	0.000021
305	0.000274	0.000557	0.000020
306	0.000000	0.000555	0.000020
307	0.000317	0.000565	0.000021
308	0.000266	0.000582	0.000020
